word,book,verse,skip,start,length,sequence,hebert_score,z_score,is_significant,semantic_z_score
תשצב,Numbers,Numbers 43:31,-3,246692,4,תשצב,0.3250203,-0.8900116,false,-10.051535
תשצ,Proverbs,Proverbs 8:7,3,946992,3,תשצ,0.42613426,-0.8900116,false,-2.571851
תשצ,Proverbs,Proverbs 20:18,-3,957410,3,תשצ,0.45903012,-0.8900116,false,-0.13845101
תשצו,Proverbs,Proverbs 20:18,-3,957410,4,תשצו,0.3815589,-0.8900116,false,-5.8692164
תשצ,Proverbs,Proverbs 29:7,3,965256,3,תשצ,0.5116941,-0.8900116,false,3.7572503
תשצ,Psalms,Psalms 60:13,-3,892259,3,תשצ,0.38151848,-0.8900116,false,-5.8722057
תשצ,Psalms,Psalms 108:13,-3,921959,3,תשצ,0.39159516,-0.8900116,false,-5.126806
תשצ,Zechariah,Zechariah 7:2,3,850761,3,תשצ,0.31508678,-0.8900116,false,-10.786346
תשצ,Ecclesiastes,Ecclesiastes 12:2,-4,1026572,3,תשצ,0.35865042,-0.8900116,false,-7.5638213
תשצה,Ecclesiastes,Ecclesiastes 12:2,-4,1026572,4,תשצה,0.3054648,-0.8900116,false,-11.498111
תשצ,Exodus,Exodus 72:2,-4,118128,3,תשצ,0.38779473,-0.8900116,false,-5.4079337
תשצד,Exodus,Exodus 72:2,-4,118128,4,תשצד,0.42190522,-0.8900116,false,-2.8846848
תשצ,Ezekiel,Ezekiel 37:20,-4,784896,3,תשצ,0.3144023,-0.8900116,false,-10.836979
תשפו,Ezekiel,Ezekiel 41:3,-4,791972,4,תשפו,0.2582993,-0.8900116,false,-14.987078
תשפח,Ezekiel,Ezekiel 45:7,4,798716,4,תשפח,0.29046428,-0.8900116,false,-12.607742
תשצ,Habakkuk,Habakkuk 3:13,-4,840256,3,תשצ,0.45140254,-0.8900116,false,-0.7026844
תשצ,Hosea,Hosea 2:10,4,806024,3,תשצ,0.29677576,-0.8900116,false,-12.140864
תשצ,II Chronicles,II Chronicles 9:23,-4,1160484,3,תשצ,0.31685585,-0.8900116,false,-10.655483
תשצ,II Chronicles,II Chronicles 26:21,4,1184420,3,תשצ,0.3629768,-0.8900116,false,-7.2437873
תשצ,Joel,Joel 4:18,-4,818120,3,תשצ,0.31464648,-0.8900116,false,-10.818916
תשצה,Joel,Joel 4:18,-4,818120,4,תשצה,0.2956555,-0.8900116,false,-12.223734
תשצ,Nehemiah,Nehemiah 5:11,4,1086568,3,תשצ,0.32101315,-0.8900116,false,-10.347956
תשצ,Nehemiah,Nehemiah 10:40,4,1096852,3,תשצ,0.30512452,-0.8900116,false,-11.523283
תשצ,Nehemiah,Nehemiah 13:5,4,1101040,3,תשצ,0.30992222,-0.8900116,false,-11.168384
תשפו,Numbers,Numbers 62:45,4,233352,4,תשפו,0.27966836,-0.8900116,false,-13.406347
תשצ,Proverbs,Proverbs 19:19,4,956624,3,תשצ,0.44298133,-0.8900116,false,-1.3256253
תשצב,Proverbs,Proverbs 19:19,4,956624,4,תשצב,0.44770673,-0.8900116,false,-0.97607434
תשצ,Psalms,Psalms 40:13,-4,882176,3,תשצ,0.35067892,-0.8900116,false,-8.153496
תשצא,Psalms,Psalms 40:13,-4,882176,4,תשצא,0.32812423,-0.8900116,false,-9.82193
תשצ,Psalms,Psalms 44:5,-4,883804,3,תשצ,0.3889864,-0.8900116,false,-5.3197823
תשצ,Song of Songs,Song of Songs 3:5,4,1001524,3,תשצ,0.3208193,-0.8900116,false,-10.362297
תשצ,Zechariah,Zechariah 8:10,-4,852040,3,תשצ,0.27540976,-0.8900116,false,-13.721368
תשצ,Deuteronomy,Deuteronomy 11:1,-5,269159,3,תשצ,0.34560812,-0.8900116,false,-8.528597
תשצא,Deuteronomy,Deuteronomy 11:1,-5,269159,4,תשצא,0.32650176,-0.8900116,false,-9.941949
תשצ,Exodus,Exodus 31:1,-5,97274,3,תשצ,0.36591327,-0.8900116,false,-7.0265675
תשצה,Exodus,Exodus 31:1,-5,97274,4,תשצה,0.36273128,-0.8900116,false,-7.2619486
תשצ,Genesis,Genesis 53:81,-5,51719,3,תשצ,0.3528009,-0.8900116,false,-7.9965262
תשצו,Genesis,Genesis 53:81,-5,51719,4,תשצו,0.3048291,-0.8900116,false,-11.545136
תשצ,I Kings,I Kings 4:12,5,486460,3,תשצ,0.36296478,-0.8900116,false,-7.2446756
תשפו,I Samuel,I Samuel 18:3,5,413285,4,תשפו,0.23422544,-0.8900116,false,-16.767889
תשצ,II Chronicles,II Chronicles 18:5,-5,1170194,3,תשצ,0.3440861,-0.8900116,false,-8.641184
תשצה,II Chronicles,II Chronicles 18:5,-5,1170194,4,תשצה,0.3228909,-0.8900116,false,-10.209053
תשצ,Isaiah,Isaiah 1:27,5,578390,3,תשצ,0.37727854,-0.8900116,false,-6.185847
תשצ,Isaiah,Isaiah 55:11,-5,633259,3,תשצ,0.31884032,-0.8900116,false,-10.508686
תשצ,Jeremiah,Jeremiah 33:9,-5,695214,3,תשצ,0.37837964,-0.8900116,false,-6.104395
תשצ,Jeremiah,Jeremiah 43:13,5,711860,3,תשצ,0.32581988,-0.8900116,false,-9.992389
תשצ,Joel,Joel 4:18,5,818120,3,תשצ,0.31464648,-0.8900116,false,-10.818916
תשצ,Leviticus,Leviticus 1:81,5,155280,3,תשצ,0.26834586,-0.8900116,false,-14.243904
תשצו,Leviticus,Leviticus 1:81,5,155280,4,תשצו,0.24219716,-0.8900116,false,-16.178198
תשצ,Leviticus,Leviticus 81:3,-5,169059,3,תשצ,0.34993473,-0.8900116,false,-8.208546
תשצה,Leviticus,Leviticus 81:3,-5,169059,4,תשצה,0.30215418,-0.8900116,false,-11.743008
